what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1380660589975
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1380660600480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660604233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660605823
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1380660610345
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660611844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660612163
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1380660619254
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1380660622079
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660631507
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660636960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660639389
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660652395
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1380660653557
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660655540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660666959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660677249
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380660710929
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1380660721416
